epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.8453586101531982,0.012620476027397945,0.006350561891637129,0.0,0.0,0.0
2,0.8413389921188354,0.011794404633796076,0.00593227413513683,0.0,0.0,0.0
3,0.8400914669036865,0.011392787604929205,0.005729141777232602,0.0,0.0,0.0
