epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.7684891751656929,0.04921847413061187,0.025365613255416974,0.6558633943398794,0.037414897427273296,0.019117041054414585
2,0.6347861768056949,0.07104494011340041,0.037066795921418816,0.6187812127172947,0.05587040244912108,0.028957624066000182
3,0.6098972087105116,0.07722526450136986,0.04065227247580575,0.6030243039131165,0.06486189893136422,0.03400148770500285
