epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,1.0205015186220407,0.07127257812923442,0.037212298290493585,0.8011850727101167,0.08854858740232885,0.04662131048583736
2,0.7804306522011757,0.1277001869554321,0.06883756732956196,0.758214587966601,0.13456275624533495,0.07282908291866382
3,0.7343910547594229,0.18390346271917224,0.10291028907522559,0.7333460164566835,0.1707475840424498,0.0947601036944737
