epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,1.1172034740447998,0.013264307266932906,0.006676599893761024,0.0,0.0,0.0
2,1.103482961654663,0.01275689711183433,0.00641967368864556,0.0,0.0,0.0
3,1.0875484943389893,0.014018020191609318,0.007058597770643383,0.0,0.0,0.0
