epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.7576385488112768,0.029839558921649256,0.015187394378818232,0.7299415643016497,0.025204151770505764,0.012784464466754302
2,0.7113081874946753,0.033981875076136245,0.017327088145213356,0.695017491777738,0.031423232834405714,0.0159921598861342
3,0.6793406369785467,0.046323373922729755,0.023782075909573597,0.6650740504264832,0.04969728274279509,0.025552254172729938
