epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,1.012831350788474,0.06483700021635741,0.03374439225687335,0.894203698883454,0.07033079916921754,0.036608633604676775
2,0.7742576928188404,0.11301194042122613,0.06045937010397514,0.7369688178102175,0.12155587676291664,0.06527957700503369
3,0.7009936335186163,0.17833436466753483,0.09919301711488515,0.6757192214330038,0.18934935424476862,0.10626879543997347
