epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.7063719630241394,0.013778614989039416,0.006937158040933046,0.0,0.0,0.0
2,0.7029567956924438,0.013864991354971679,0.006982379942434018,0.0,0.0,0.0
3,0.6983755230903625,0.01374793523606914,0.006922019198768729,0.0,0.0,0.0
