epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.9621718662480513,0.02990555252957468,0.015212228890353193,0.8703030683100224,0.02570542828955998,0.013041437555026883
2,0.8488172447929779,0.02986768737901002,0.015191505546681583,0.835244016100963,0.02560038084629923,0.012987365509616211
3,0.8272063018133243,0.029808422181910526,0.015160846882887805,0.8216739272077879,0.025583612402745832,0.01297873366274871
