epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,1.0104475021362305,0.0187847213819623,0.00949418474920094,0.9842066168785095,0.021502542309463024,0.010885537602007389
2,0.9717947840690613,0.01768681826069951,0.00893362588249147,0.9500793516635895,0.02041671797633171,0.010330699849873781
3,0.9388954639434814,0.01727563375607133,0.008723676903173327,0.9251558482646942,0.019534213934093714,0.009879484307020903
